Movie Name,Genre,Ratings,Voting Counts,Duration
Zumeca,Romance,,,
I Seduced My Older Therapist,Romance,7.4,9.0,
Na Jaane Kaun Aa Gaya,Romance,6.3,2200.0,113.0
Five Month Trial,Romance,,,
Nesvyataya Valentina,Romance,4.0,45.0,104.0
Kassa nevest,Romance,,,88.0
8v40,Romance,,,
Airport Blvd,Romance,,,
ForeFans,Romance,,,
Little Flowers,Romance,5.0,21.0,105.0
Chandra,Romance,,,
A Beautiful Breakup,Romance,6.0,454.0,92.0
Delhi Gate,Romance,6.4,6.0,137.0
Everything As It Should Be,Romance,6.3,8.0,101.0
Ewigi Liebi,Romance,6.1,35.0,
Deixa Acontecer,Romance,5.9,13.0,
When Will You Get Divorced?,Romance,3.6,88.0,
Panyi I Sea You,Romance,7.4,9.0,
Heart 'N' SOUL,Romance,,,
Velleppam,Romance,3.0,25.0,127.0
80 udarov v minutu,Romance,,,93.0
Bhalobashi Hoyni Bola,Romance,,,
Charitha Kamakshi,Romance,6.7,28.0,90.0
Notes for Tomorrow,Romance,6.4,6.0,
First Desires,Romance,,,
My Mystery Romance,Romance,4.0,44.0,86.0
Worm,Romance,7.9,11.0,85.0
Tapped,Romance,6.9,18.0,
Io+Te,Romance,6.0,7.0,86.0
The Ink-Stained Hand and the Missing Thumb,Romance,,,127.0
Egg,Romance,,,
Airy in Busan,Romance,5.2,10.0,100.0
Prema Yudham,Romance,9.2,1000.0,119.0
Kadhal Aura - Madness of Love,Romance,,,143.0
Tera Mera Nata,Romance,4.9,7.0,116.0
Come il giorno e la notte,Romance,,,
Your Man Will be Mine,Romance,,,75.0
Tanya i kosmonavt,Romance,,,
Across the Universe,Romance,,,46.0
Akad Yang Hilang,Romance,7.5,8.0,85.0
Strings,Romance,6.4,7.0,
House of Criticism,Romance,,,83.0
My Waiter Husband: Too Rich to be True,Romance,,,70.0
Sultan's Heart,Romance,7.1,16.0,
Kata Hati,Romance,5.9,18.0,110.0
Tu Nombre En El Papel,Romance,7.8,5.0,102.0
The One Thing,Romance,,,90.0
Naxos,Romance,8.8,5.0,89.0
Nuptials,Romance,4.2,12.0,88.0
Between Us,Romance,,,89.0
Pankh Hote to Udd Jate,Romance,,,130.0
Red,Romance,,,
"Nos veremos esta noche, mi amor",Romance,7.8,28.0,79.0
Vo Ladki,Romance,7.2,6.0,
Instaboys,Romance,,,95.0
Bloom,Romance,,,
GetAway,Romance,,,87.0
Tyulpany,Romance,4.5,49.0,89.0
Varugai Pathivedu,Romance,7.1,7.0,123.0
Between Arms,Romance,,,75.0
Eto vsyo ona!,Romance,,,
Dokonalý den,Romance,,,89.0
Sachien Loves Shalini,Romance,,,103.0
Drug,Romance,,,100.0
Surya Power of Love,Romance,3.4,619.0,128.0
Niko,Romance,,,111.0
Our Lovely Asian Daughter,Romance,,,76.0
Single Before Christmas,Romance,,,
Sarkari Damad,Romance,8.4,8.0,170.0
Yamaguchi-kun wa Warukuna,Romance,,,96.0
Golden Romance,Romance,,,
Bidadari Surga,Romance,,,80.0
Love Bites,Romance,,,60.0
Laagni No Melo,Romance,6.9,109.0,153.0
Sereng,Romance,,,160.0
Everything You Are (Producer's Cut),Romance,5.5,16.0,103.0
Trouble Shooter,Romance,,,89.0
The Ghost Who Stayed to Get Married,Romance,6.7,6.0,
Washed Up,Romance,,,
Broken Harmony,Romance,5.8,7.0,121.0
Coming Home for Christmas,Romance,,,60.0
Dodmansa,Romance,6.7,208.0,143.0
De Volta à Bahia,Romance,,,98.0
The Distance We Drift,Romance,,,90.0
Wish You Well,Romance,5.2,18.0,108.0
Harmony Streets,Romance,,,85.0
Far Away Close to You,Romance,8.4,30.0,95.0
One Last Ride,Romance,,,
No Place to Hide,Romance,,,107.0
Antas 2,Romance,,,
De vuelta a los 80,Romance,,,100.0
It's All Good,Romance,5.9,48.0,91.0
A Story About You,Romance,,,90.0
Khate Nejat,Romance,1.6,12.0,113.0
Love Last Chance,Romance,,,103.0
Age's of love,Romance,,,62.0
Kanna Muchhe,Romance,,,110.0
Yu wen de zi wei,Romance,,,120.0
Hum tum phir milenge,Romance,,,
Ring of Love,Romance,,,
Table for Two,Romance,,,
Tu Male to Utssav,Romance,6.3,13.0,129.0
Aegean Love,Romance,8.0,6.0,90.0
Mot Thoi Ta Da Yeu,Romance,3.0,5.0,119.0
Man Atla Manatla,Romance,9.1,382.0,148.0
Sweet Escape,Romance,,,
