Movie Name,Genre,Ratings,Voting Counts,Duration
Ghost Board,Horror,5.1,204.0,125.0
Bhootam Bhayyam,Horror,5.0,6900.0,163.0
The Eyes,Horror,5.6,146.0,105.0
Blood Covenant,Horror,4.6,20.0,90.0
Ponderosa,Horror,5.6,13.0,90.0
Mutter: The Diary of a Mother,Horror,,,99.0
Tavvai,Horror,7.6,2400.0,135.0
Red Rabbit Lodge,Horror,3.1,166.0,86.0
Huanyíng lái dào duo lì zhi jia,Horror,,,85.0
Kill Trip,Horror,2.8,244.0,
VHS Summer Camp,Horror,3.3,82.0,72.0
Ouija Hell House,Horror,6.0,100.0,
Dark Giant,Horror,5.8,790.0,136.0
Class Clown,Horror,4.3,22.0,96.0
Dinosaur Hunt,Horror,2.7,90.0,88.0
I Hate Found Footage,Horror,4.8,119.0,61.0
Addiction,Horror,8.5,13.0,84.0
My Sister's Bones,Horror,4.5,427.0,81.0
Terror Tales,Horror,8.8,17.0,80.0
402 Rumah Sakit Angker Korea,Horror,6.2,32.0,110.0
The Latcher,Horror,7.7,7.0,80.0
Invoking Scream,Horror,,,90.0
Alas Roban,Horror,5.1,292.0,111.0
Raakaasa,Horror,6.7,4000.0,130.0
The Last Footage,Horror,5.5,14.0,88.0
Unseen,Horror,6.4,127.0,89.0
I Know Exactly How You Die,Horror,3.5,249.0,88.0
Ed,Horror,,,
Summerween,Horror,2.7,174.0,86.0
The Watchers,Horror,,,124.0
Go to Sleep,Horror,4.2,152.0,84.0
Our Effed Up World,Horror,5.4,23.0,67.0
Paranormal Investigations,Horror,,,76.0
Capture,Horror,5.0,759.0,85.0
Southern Scares,Horror,3.7,181.0,73.0
Lure,Horror,3.4,283.0,93.0
Bodyhackers,Horror,5.5,11.0,83.0
The Wolf Will Tear Your Immaculate Hands,Horror,,,
Popeye: Requiem,Horror,3.9,67.0,71.0
It Hunts,Horror,6.5,59.0,98.0
Secret of Kalinga,Horror,5.1,6100.0,120.0
Cat Cam,Horror,6.1,13.0,
The Barn Part III,Horror,,,95.0
Desert Fiends 2,Horror,7.9,19.0,
Siccin 9,Horror,4.3,319.0,91.0
The Genesis Project,Horror,4.2,248.0,116.0
Confessions of a Shaman,Horror,6.2,29.0,126.0
Suzzanna: Witchcraft,Horror,5.3,249.0,135.0
Kible: Bitlisli Belkis,Horror,3.4,114.0,84.0
Khadam,Horror,7.8,70.0,118.0
Recluse,Horror,7.8,25.0,106.0
Armageddon Road,Horror,8.1,12.0,85.0
The Demonatrix,Horror,7.2,14.0,90.0
Dread,Horror,5.5,357.0,67.0
The House on Haunted Grounds,Horror,3.6,380.0,69.0
Blue Murder,Horror,5.5,76.0,101.0
Dance of the Damned,Horror,7.0,96.0,101.0
Wereshark,Horror,,,78.0
Unholy Night,Horror,7.7,17.0,
Its Presence Between Us,Horror,8.1,10.0,90.0
Junction Row,Horror,5.8,8.0,
Sundown,Horror,,,79.0
Heritage,Horror,6.5,7.0,70.0
Watchful Eyes,Horror,7.1,36.0,67.0
Deadlocked: Dad of the Dead,Horror,5.8,21.0,
Dead Eyes Behind the Painted Smile,Horror,,,75.0
Five Friends 2: Mount Klawih,Horror,7.0,102.0,122.0
Bare Skin,Horror,4.1,334.0,142.0
God of Frogs,Horror,3.9,90.0,101.0
Godhead,Horror,7.6,26.0,
