Movie Name,Genre,Ratings,Voting Counts,Duration
Borderline,Action,3.5,328.0,95.0
KD: The Devil,Action,6.1,4000.0,140.0
Kartavya,Action,5.4,4000.0,108.0
Last Hit,Action,6.0,1100.0,79.0
Ananthan Kaadu,Action,7.3,80.0,157.0
Magudam,Action,5.3,647.0,183.0
Ip Man: Kung Fu Legend,Action,4.8,1400.0,94.0
Mardaani 3,Action,6.0,11000.0,129.0
Thudakkam,Action,6.1,312.0,140.0
Jackie the Stripper,Action,5.6,43.0,
KJQ,Action,9.2,1000.0,155.0
Kingdom 5,Action,7.6,70.0,
On the Hunt,Action,2.9,221.0,90.0
Viper,Action,6.7,59.0,87.0
Furious Attack,Action,6.2,71.0,77.0
Tu Yaa Main,Action,6.1,7400.0,143.0
Hunting Party,Action,6.8,73.0,92.0
Puella Magi Madoka Magica the Movie -Walpurgisnacht Rising-,Action,,,120.0
En nasjon i sjakk,Action,,,
Paradise,Action,6.5,13.0,
Burû Rokku,Action,7.7,75.0,128.0
Fight Against Evil 3,Action,6.8,294.0,100.0
Karavali,Action,7.9,309.0,126.0
The Raja Saab,Action,3.1,12000.0,190.0
Parasakthi,Action,6.5,8400.0,161.0
Subedaar,Action,6.0,14000.0,145.0
Cold War 1994,Action,6.4,701.0,117.0
The Furious,Action,5.2,144.0,106.0
They Fight,Action,4.6,221.0,98.0
Frostbite,Action,,,82.0
Land of Wolves,Action,3.4,197.0,
Special Op: Rent-a-Cop,Action,4.7,40.0,84.0
Shark Frenzy,Action,5.5,35.0,82.0
Storm Rider: Legend of Hammerhead,Action,5.7,5200.0,105.0
My Dearest Assassin,Action,5.7,1500.0,127.0
Razor,Action,4.3,151.0,130.0
Mobile Suit Gundam Hathaway: The Sorcery of Nymph Circe,Action,7.0,427.0,108.0
Pallichattambi,Action,5.9,4700.0,150.0
Varavu,Action,5.4,1100.0,143.0
Mana ShankaraVaraprasad Garu,Action,5.7,3100.0,156.0
Ustaad Bhagat Singh,Action,4.1,2400.0,150.0
Bring the Law,Action,3.9,245.0,95.0
Operation Taco Gary's,Action,5.4,887.0,88.0
Hellfire,Action,4.7,2100.0,95.0
Balandrau: Where the Fierce Wind Blew,Action,6.6,567.0,119.0
Tarung: Unforgiven,Action,7.1,126.0,100.0
Zhi ming chao xi,Action,5.1,35.0,69.0
The Dreamed Adventure,Action,6.3,154.0,167.0
Khali Balak Min Nafsak,Action,5.7,143.0,105.0
Dire Duplicity,Action,7.0,37.0,93.0
Chatha Pacha,Action,6.3,4900.0,134.0
Panda Plan 2: The Magical Tribe,Action,4.4,609.0,100.0
Alien Disclosure Day,Action,4.6,43.0,84.0
State of Fear,Action,4.9,765.0,103.0
Velhos Bandidos,Action,5.9,834.0,93.0
Winter: Battleground,Action,2.4,186.0,83.0
Saqr W Kanaria,Action,6.3,311.0,125.0
Spades,Action,5.1,80.0,115.0
Gintama: Yoshiwara in Flames,Action,8.7,378.0,124.0
Jetlee,Action,5.4,495.0,135.0
The House on Haunted Grounds,Action,3.6,380.0,69.0
Chelot,Action,5.9,9.0,125.0
Last Call,Action,7.3,711.0,
Dance of the Damned,Action,7.0,96.0,101.0
Lone Star Bull,Action,5.4,20.0,90.0
Authentic Games: No Império Desconectado,Action,5.0,140.0,70.0
Jurassic Shark 4: Metal Machine Mako,Action,7.3,18.0,71.0
Downbeat,Action,8.5,20.0,91.0
Don't Forget Me,Action,4.7,512.0,70.0
Hands,Action,4.4,538.0,89.0
The Cursed Warrior,Action,5.6,16.0,123.0
Obsess,Action,6.8,654.0,138.0
Crypto,Action,,,90.0
Bichos Raros 2,Action,,,50.0
Get Set Go,Action,8.1,315.0,148.0
Starbright,Action,3.7,539.0,148.0
Pahalgam Love Story,Action,7.8,530.0,
The Red Bag,Action,8.6,629.0,
The Odyssey,Action,4.8,35.0,92.0
Immortal Combat,Action,2.2,403.0,88.0
Ultimate Revenge,Action,6.1,150.0,112.0
